NAME	B	CTL	GMP-like	LSPC-Cycle	LSPC-Primed	LSPC-Quiescent	Mono-like	Monocyte	NK	Plasma	ProMono-like	T	cDC	cDC-like
ATP9B	42.1268492245744	1	22.2663317666293	1	27.4291573144976	1	40.1896607603372	1	49.194933507711	17.3154236598968	30.7891730339839	1	90.0109333041809	1
ATRN	1	1	24.5029453192379	1	1	1	1	1	1	1	22.6635962291051	1	26.9947017921025	1
ATXN1L	1	1	1	1	1	1	31.576191251522	1	1	1	22.2811547512528	1	29.0927309702717	1
ATXN7L1	1	1	24.465817820547	1	27.619253856813	1	1	1	1	1	25.010550644639	1	1	1
AUH	1	1	1	1	25.3845133527654	1	1	1	1	1	1	1	1	1
AURKA	1	1	27.9204507561732	37.5210580508382	1	1	1	1	1	1	21.9699130487669	1	1	1
AURKB	1	1	16.7271625016117	27.3042023529141	1	1	1	1	1	1	19.2693214144655	1	1	1
AUTS2	1	1	1	1	1	1	1	1	49.2692396748284	1	1	1	1	1
AVEN	1	1	1	1	1	1	1	1	1	25.851620689718	1	1	1	1
AVL9	1	1	29.9799349977748	23.8486771791893	1	1	1	1	1	19.3999941969223	27.2679416640213	1	1	1
AXIN1	1	1	1	1	1	1	1	1	94.3565310614656	1	20.0765361450094	1	1	1
AZU1	1	1	500.816142697181	26.8879077224176	1	36.849897577041	132.310960376966	34.0101477443992	1	1	389.732860389026	1	1	34.7289854985464
B3GAT3	1	1	1	18.5767904067243	1	1	1	1	1	1	1	1	1	1
B3GNTL1	1	1	35.3174305286656	36.9928205378391	29.3925932634385	32.242768475882	1	1	1	1	27.6170128197245	1	1	21.2041370573653
B4GALT3	1	1	17.8578436836023	1	1	1	1	1	1	32.4317447183605	1	1	1	1
B4GALT4	1	1	1	1	1	1	1	1	1	37.7817764087827	1	1	29.9242404312305	1
B4GALT5	1	1	27.9363033877204	20.9163307271177	30.6568809178928	1	36.8934072569886	40.959041678992	69.7694884225827	1	62.1017349143829	1	29.1235227110539	1
B4GALT6	1	1	32.6145589904596	31.3131707574588	35.5287439819458	26.5264962843103	1	1	1	1	1	1	1	1
B9D1	1	1	1	1	1	1	1	1	1	49.1362384866665	1	1	1	1
BAALC	1	1	56.6114058229697	64.7275824555113	85.1230358936453	72.7847109195839	1	1	1	1	1	1	1	1
BABAM2	1	1	21.7511414452271	1	1	24.5261207317078	1	1	1	30.2028618328597	25.9668277933389	1	1	23.2321814979058
BACH2	28.1448302941124	1	1	1	1	1	1	1	1	1	1	45.583451593192	1	1
BAD	35.1673442123029	1	1	26.3756458185635	1	25.4375231014192	1	1	1	35.8653296361423	1	1	1	21.2010501790997
BAG2	1	1	1	23.1528087021872	1	1	1	1	1	1	1	1	1	1
BAIAP2.AS1	1	1	1	20.828190794394	28.998898353562	32.9258236780779	34.6349772739392	27.1590186870595	1	1	31.6888660494417	1	1	1
BAK1	1	49.117005585596	1	1	1	1	1	1	1	1	1	1	1	1
BANK1	700.113634987344	1	1	34.2729967302602	1	1	1	1	1	1	1	1	40.0099408639317	25.3985213452061
BAP1	1	1	20.0607303964687	1	1	1	1	1	1	1	1	1	1	1
BASP1	45.8505776757737	1	1	1	1	1	55.8923406047736	32.9470386754253	1	196.468803678581	93.6234010180375	1	1	40.6049924600552
BATF	1	44.8621530398764	1	1	1	1	1	30.7874828339358	56.1645601127376	1	1	1	1	1
BBIP1	1	1	1	1	1	1	1	1	1	58.0607651197339	1	46.5409355863429	1	1
BCAS4	54.3907184796693	1	1	1	1	1	1	1	1	1	1	1	1	1
BCAT1	1	1	79.9743437552864	121.798849615092	131.678894299323	121.829894939083	1	1	1	1	1	1	65.9567033838323	91.4328385777258
BCKDHA	1	1	38.5731126432875	33.6411092475304	28.3290366686635	35.8138367153788	1	1	1	1	20.3811755168651	1	1	31.3891514501338
BCKDHB	1	1	20.3355832982345	20.1970291643172	1	1	1	1	1	1	1	1	1	1
BCKDK	1	1	1	20.4883250217356	1	1	1	1	1	1	20.568580026016	1	1	1
BCL11A	364.673453130901	50.8543940371102	150.835110733982	205.196723624901	289.404794052718	235.064514020556	1	45.0630781166433	34.4007902611093	40.2199244862369	22.6757378963786	1	68.3039198814119	167.436787245442
BCL11B	1	185.327700853143	1	1	1	1	1	1	136.480145864523	1	1	260.942393422363	1	1
BCL2	81.0677633662881	105.956473818504	29.7975541685896	76.7331123888769	58.6481643062089	57.7373470894608	1	1	121.419742811107	120.684198236992	1	194.00155231265	1	30.4951592443423
BCL2A1	74.4242246168081	52.7660514687782	1	20.7108334660305	41.7824927073459	30.6447752750173	284.635419988773	313.718422589633	1	1	48.4474543568461	52.4473396309655	96.1598273966939	50.6160312607202
BCL2L11	81.511781328459	15.6899543818	1	1	1	1	33.4018831265579	1	1	63.4666149863843	1	1	30.3322115165452	35.2854077574693
BCL2L12	1	1	23.8551246397208	28.5146076258468	1	1	1	1	1	1	1	1	1	1
BCL2L2	1	1	1	1	23.0798633474076	1	1	1	1	1	1	1	1	1
BCL6	1	1	1	1	1	1	187.837394355295	103.849606270678	1	1	67.9220395657025	1	61.6487538458757	1
BCL7A	83.278194856095	1	20.32291395635	35.4110491523224	1	32.6240605509713	1	1	1	1	1	1	30.5012960299422	26.3679838596027
BCL7C	1	1	1	19.9903521185554	1	1	1	1	1	1	1	1	1	1
BCL9L	1	30.9388226693738	1	1	1	1	1	1	45.7880339079424	1	1	1	1	1
BCLAF3	1	1	1	1	31.195130672146	1	1	1	1	1	1	1	1	1
BCR	1	29.5185415875903	34.9462772483451	20.718582239181	35.203286186817	24.9252640564657	1	1	1	1	1	1	1	1
BCS1L	1	1	22.186839742217	1	1	1	1	1	1	1	1	1	1	1
BDH2	1	1	24.5867575467212	26.1176226492555	30.421185560225	36.4801020893809	1	1	1	1	25.0216789750908	1	1	1
BEND5	52.9781130837508	1	1	27.1091139554723	1	1	1	1	1	1	1	1	1	24.371396316538
BET1	1	1	22.6259264053392	21.9478586581564	1	1	1	1	1	61.7333638100352	1	1	1	1
BET1L	1	1	1	1	1	1	1	1	1	54.1289815669276	1	1	1	1
BEX2	1	1	1	1	24.1038330461932	1	1	1	1	56.1027307550755	1	46.6840191137696	1	1
BEX3	1	1	44.4745527860069	103.000976112002	48.5238762185685	64.1397119920214	1	1	1	1	1	51.5327192610945	1	24.4616095953519
BGLAP	1	1	1	38.6725468457376	1	1	1	1	1	1	1	1	1	58.9592683950994
BHLHE41	1	1	1	1	1	1	1	1	1	233.994418910867	1	1	1	1
BICC1	1	1	1	1	1	1	27.4801905099691	71.0584236243332	1	1	20.320069571462	1	1	1
BICDL1	1	66.0387252984173	1	1	1	1	1	1	1	1	1	1	1	1
BICRAL	52.0456949852984	50.8938236660458	1	17.0453745915423	30.4261291437386	1	25.6115907637308	1	62.4295809404636	43.1832418958911	1	64.8421399807818	46.5247308716053	1
BIN1	40.8713402244397	91.716298367004	1	1	1	1	1	1	101.673365303282	1	1	103.444387534201	1	1
BIRC3	685.142293627438	139.697975504755	1	1	28.5613148182752	1	76.3075565942477	33.8840081295562	110.843775287354	4960.69258412916	30.9599951889108	318.35195109928	34.2407199761735	39.6898911541686
BIRC5	1	1	48.1031486954201	87.0207359184603	1	1	1	1	1	1	54.7668003045653	1	34.3373556767573	42.1788664972366
BISPR	1	1	1	1	1	1	1	1	1	56.3553464622951	1	1	1	1
BIVM	1	1	1	26.8265528137336	50.9441866550267	23.6464714529431	1	1	1	1	1	1	1	1
BLCAP	1	1	25.2270307929676	17.5396905702619	31.3008224417715	1	1	1	53.244286611745	1	18.3775086841438	1	1	37.9457778586823
BLK	110.854812510873	1	1	1	1	1	1	1	1	1	1	1	1	1
BLMH	1	1	50.5548582712189	51.8628043018853	42.7718353633526	45.3941161231896	1	1	36.666922476587	1	24.6529503409176	1	1	44.0422367705829
BLNK	83.9349643731548	1	1	25.8499615613887	1	1	1	1	1	72.3679669523127	1	1	26.0195923996984	39.8574047463566
BLOC1S3	1	1	1	1	1	1	1	1	1	1	1	1	27.2268815319376	1
BLOC1S4	1	1	1	25.6844814626056	30.1971491606234	1	1	1	1	1	1	1	1	1
BLVRB	1	1	26.1742623188692	37.8562302097363	1	20.7562059255244	128.466929731424	164.876591363381	1	1	76.708281749213	1	58.6970595798131	62.1497383787115
BMF	1	1	1	1	1	1	1	1	1	1	1	1	47.7354724657114	1
BMP2K	61.275774641551	1	35.5520619795063	20.9401133289673	42.3346869945416	1	28.0979021817704	25.6996464623579	1	27.1141157684693	1	1	1	35.6930906812948
BMP6	1	1	1	1	1	1	1	1	1	111.503012734513	1	1	1	1
BMPR1B	1	1	19.9206961874361	18.0586620245779	41.003243215504	1	1	1	1	22.4588572773024	1	1	1	1
BMPR2	33.0745895585295	44.5948144843192	1	1	1	1	32.3194939547975	1	92.3226385882276	57.6278466049305	24.0593610060829	1	1	36.2664775031578
BMS1P20	44.7792685335073	1	1	1	1	1	30.9540992319441	1	1	21.1035370858535	23.8181119935863	1	26.1941837474792	1
BMS1P4	1	1	1	1	1	1	1	1	1	1	1	1	20.2144346494314	1
BMS1P5	33.3342391392519	1	38.3693798425609	25.3845439683637	60.0688050327565	1	1	1	1	1	1	1	20.134248845575	38.2778980214772
BMS1P6	1	1	31.4141732925316	22.7204040773103	58.5076874120184	1	29.6438102129977	1	1	32.3519640030624	1	1	1	35.2139391043053
BNIP1	1	1	1	1	1	1	1	1	1	1	21.6445557768121	1	1	1
BNIP3	1	1	1	28.5328498589295	1	1	1	1	1	37.5850808377838	29.2903495329756	1	33.2346074973834	1
BOD1	1	1	22.6603804405225	22.5226155079069	1	1	1	1	1	1	1	1	1	1
BOLA1	1	1	20.1819576000581	18.4635299204888	1	1	1	1	1	1	1	1	1	1
BOLA2.SMG1P6	1	1	1	1	1	1	1	1	1	1	1	1	31.4917108950489	1
BOLA3	1	1	39.7054085262523	51.9426067573779	1	35.6992204661823	1	1	33.8331424368332	43.2119778160197	29.000403090952	35.6126872198313	1	25.8066559974511
BOLA3.AS1	1	1	1	1	27.5843301367034	1	1	1	1	1	1	1	1	1
BOP1	1	1	16.3185201081747	1	1	1	1	1	1	1	1	1	1	1
BORCS5	1	1	1	1	1	1	1	1	1	1	1	46.2775863967597	1	1
BPGM	1	1	1	1	1	1	1	1	49.6076769354015	1	1	1	1	1
BPI	1	1	1	1	1	1	38.4041946708645	1	1	1	49.1653399746842	1	1	1
BRAT1	1	1	1	1	1	1	1	1	1	1	1	1	1	24.7837198807415
BRCA1	1	1	75.8179182973491	148.74505605009	1	1	1	24.7274102928547	42.9443765713669	1	85.8761014293957	1	1	49.1054357879008
BRF1	1	1	1	22.8204564403749	1	1	1	1	1	1	1	1	1	1
BRI3	1	1	19.1008451729206	1	27.8117529337316	1	102.767368173795	118.830778530624	1	1	70.8250599165338	1	68.0511470887397	65.5743695798838
BRI3BP	1	1	1	37.3314130376291	1	1	1	1	1	1	1	1	1	1
BRIP1	1	41.0621662645624	24.6018085642226	47.6580886758681	1	1	1	1	1	1	24.4333477878386	1	31.3107148507769	1
BRIX1	1	1	62.8448123161808	64.321625412719	41.9788780710126	44.3732975347654	1	1	1	29.9351081174634	45.8029330777452	45.5966784008112	98.010321570798	37.343225757354
BRMS1	1	1	1	17.4148053579347	1	1	1	1	1	1	1	1	1	22.156545700752
BSDC1	1	1	31.4140325122317	20.6264081389937	43.80085832667	30.339917734659	1	1	1	43.7360994133669	1	38.5346643694166	1	1
BSPRY	1	1	24.8170945848504	1	1	1	1	1	1	1	1	1	1	1
BST1	1	1	25.0052852487395	1	1	1	135.272406117244	123.094417565304	1	1	132.912188886692	1	30.6502588557129	25.4444963948738
BTD	1	1	1	1	1	1	1	1	1	30.1140605739508	1	1	1	1
BTLA	74.698031873093	1	1	1	1	1	1	1	1	50.6120582550402	1	1	1	1
BTN3A1	33.8578437001145	98.8212799677516	23.2842638271271	1	36.022563853216	26.9638608391936	27.9384181330096	1	146.841591894988	72.9215441045749	1	69.9833533066791	1	27.2446474788272
BTN3A3	1	67.0988722732866	1	1	31.0619994698794	1	1	1	66.078747038796	47.5175094831298	1	48.5741742152761	1	1
BUB1	1	1	44.4505793523198	76.006848087005	1	1	1	1	1	1	28.5691976785669	1	23.6107791361187	22.0662964628904
BUB1B	1	1	28.5630155193492	50.322608074556	1	1	1	1	1	1	24.0118583456273	1	1	23.1181699431807
BUD13	1	1	19.3622812782899	72.7535080729269	1	1	1	1	1	1	1	1	1	1
C10orf10	1	1	1	1	1	1	1	1	1	39.4057637852359	1	1	1	1
C10orf128	1	1	1	1	25.6272467957489	1	1	1	1	1	1	1	1	1
C10orf76	1	1	1	1	1	1	1	1	1	1	1	1	35.1692102732902	1
C11orf1	1	1	33.8051759179975	66.8261035849742	44.6909696767877	71.6406907082874	1	1	1	137.066332772712	31.9172884915311	44.0508459439622	1	18.0223796719147
C11orf71	1	1	1	17.5602868049973	27.1218540426507	1	1	1	1	33.8575336896395	1	1	1	1
C11orf74	1	1	39.569228029353	57.1148669663327	52.5845119683767	63.9828000332707	1	1	1	1	43.0654069277356	1	1	40.1284260623466
C11orf80	1	1	1	1	1	1	1	1	1	39.9263798568074	1	1	1	1
C12orf10	1	1	1	20.466764775449	1	1	1	1	1	1	1	1	1	23.8256623822932
C12orf29	1	76.235379540215	29.4984912517874	41.9124360775791	1	29.8203615747693	1	1	1	19.3854614373665	37.5401786619731	42.5448392793747	1	1
C12orf4	1	44.1897961417387	1	33.0374635058461	24.8482085877434	28.5430839648136	1	1	1	1	23.2560480873776	1	1	1
C12orf43	1	1	35.2450971375491	32.0170799165577	25.3809629403914	27.9030707783993	1	1	44.6737280962641	1	1	1	1	23.4928271095516
C12orf49	1	1	23.5988418678909	1	27.6981609940079	1	1	1	39.9873656307305	1	1	1	1	1
C12orf65	67.4181741981958	1	26.3183958819476	36.1339597374233	28.5664683920961	28.9456476477423	1	1	36.1015342476166	1	1	33.1972775044753	1	1
C12orf73	1	1	24.8309272709441	23.4515858682882	1	25.9326644924196	1	1	1	1	1	1	1	1
C12orf75	48.8991536328079	125.820011726156	1	50.4687545298373	1	33.5242854738336	1	1	162.996046739756	1	1	51.6600917531422	72.265398919432	26.9163730063197
C12orf76	1	1	1	1	26.9458259535574	1	1	1	1	1	1	1	1	1
C14orf119	1	1	31.0449273932318	23.3862267931238	29.9679365509151	37.0972734450643	1	22.8205892001202	33.2058389824189	1	1	1	1	34.8406506122752
C15orf39	1	1	1	1	31.8504604719542	1	26.3519327584265	45.5542932119487	1	1	1	1	32.075139003	30.8745196405222
C16orf58	1	1	22.1948118854488	1	1	1	1	1	1	1	1	1	1	1
C16orf74	46.0323106477027	1	24.9922980141634	1	1	1	1	1	1	1	43.323485067229	1	1	22.2071512733708
C16orf91	1	33.2672771549205	27.064420914876	35.9879307495218	1	22.8395175250433	1	1	1	1	1	1	1	26.6739392492802
C17orf75	1	1	1	19.35232731116	1	1	1	1	1	1	1	1	1	1
C17orf80	1	1	46.0919215635891	33.4542894063503	45.0280568934975	40.869727478604	1	1	1	1	20.7182913677239	1	1	26.1725379744996
C18orf25	1	1	26.5651744823382	27.7489387519879	29.3232736223813	1	1	1	1	1	24.684975866758	1	48.6536840100765	1
C19orf12	45.8905184226394	70.8998852256609	1	20.506375664723	26.9910702882184	1	1	1	59.6913903772392	23.4504115256057	1	1	1	25.4035579814836
C19orf38	1	1	1	1	1	1	53.2291400700477	80.5533585338002	1	1	22.0251915743649	1	15.3372219583845	1
C19orf48	1	1	47.9551072373792	71.0676702636458	1	36.7040608146649	1	1	1	1	25.8567386875328	1	23.2331400134509	26.1900597796541
C19orf66	25.9220578684547	1	1	1	25.4591245922046	1	1	1	33.1833462137204	1	1	1	1	1
C1GALT1C1	1	41.5965754785708	25.7188020511632	24.2556415606469	1	1	1	1	1	61.6875360740023	22.3818915371462	1	43.2740422074917	27.2110173711078
C1QA	1	1	1	1	1	1	1	1	1	1	1	1	41.9746378258454	52.6113021524917
C1QTNF4	1	1	163.39312938763	71.9231621007107	45.4043017555733	59.1764220638644	1	1	1	1	1	1	1	1
C1R	1	1	1	1	1	1	1	1	1	42.1523374239429	1	1	1	1
C1RL.AS1	1	1	1	1	24.1768118431107	1	1	1	1	1	1	1	1	1
C1orf109	1	1	1	17.5680927854537	1	1	1	1	1	1	1	1	1	1
C1orf122	1	1	1	1	1	1	1	20.6177901081124	1	100.571173240721	21.776834615936	1	1	1
C1orf132	1	1	1	1	1	1	1	1	1	31.2927421315116	1	1	1	1
C1orf174	1	1	40.9574009506619	42.4338424840958	37.4618040472453	35.231585506244	1	1	35.0159447447698	1	20.7445213517869	51.6592600342428	54.7014858660697	36.4701037117455
C1orf186	1	1	110.477773395138	53.0319193222028	123.418522189116	107.059135518064	1	1	1	26.4634114591954	1	1	1	1
C1orf21	1	80.4075888300802	1	39.1514632769515	1	1	1	1	264.80095714793	94.2567427168164	1	1	1	1
C1orf54	1	1	19.8342363539671	1	1	1	26.3745585647889	1	1	1	26.822186115479	1	1	48.288154081544
C1orf74	1	50.9327446524845	1	1	1	1	1	1	26.1053753270505	1	1	1	1	1
C2	1	1	1	1	1	1	35.0878151669206	1	1	1	1	1	1	1
C20orf197	1	1	1	1	1	1	1	1	1	1	20.7109778492687	1	1	1
C20orf96	1	1	21.112556981524	23.1238508874165	27.1322295639823	1	1	1	1	1	1	1	1	1
C21orf2	1	1	18.0430671296242	24.8988544250421	1	1	1	1	1	29.3708815030837	1	1	1	21.4311712211466
C21orf58	1	1	41.9016600599436	76.7927890903804	29.2757991373268	1	1	1	1	1	31.7799513580298	1	1	25.2497200934454
C2CD3	1	1	1	25.0967645236117	1	1	1	1	1	1	1	1	1	1
C2orf76	1	1	1	1	1	1	1	1	1	1	31.0281196086752	1	1	1
C2orf88	1	1	1	1	1	1	1	1	1	205.16234386106	1	1	1	1
C2orf91	57.7531337775256	1	1	1	1	1	1	1	1	1	1	1	1	1
C3AR1	1	1	1	1	1	1	55.7514795797382	49.0387461350339	1	1	1	1	1	1
C3orf58	1	72.3571864208294	28.8991270904971	28.8964290007362	1	1	47.8426880489286	60.9929009867664	1	1	26.0786273829385	1	1	27.484804675415
C3orf70	1	1	1	1	1	1	1	1	1	38.5774971136242	1	1	1	1
C3orf80	1	1	1	1	24.3354769139387	1	1	1	1	1	1	1	1	1
C4orf32	1	1	1	27.8554741007242	30.808064301149	1	1	1	1	1	1	1	1	1
C4orf33	1	1	1	21.0203217304386	21.5394500115125	1	30.6796805971248	1	1	1	30.6178227546528	1	1	1
C4orf46	1	1	19.1738440145675	28.4083223051361	1	1	1	1	1	1	28.1201949306057	1	1	1
C5	1	1	19.484197341191	1	1	1	1	34.9194457410352	1	1	38.4170980497664	1	1	1
C5AR1	1	1	1	1	1	1	162.77408215132	284.66170204688	1	1	1	1	40.415623542286	1
C5orf56	1	63.1018315219921	1	1	36.3546175379777	23.6380834516517	1	1	54.7833820216978	35.8465302382079	1	35.4147013839333	1	30.7946653676769
C7orf49	1	1	23.1819385827156	17.5982605358395	1	1	1	1	1	26.5749324413435	1	1	1	1
C8orf37	1	33.4872732703158	1	1	28.7974272363559	1	1	1	1	1	1	1	1	1
C8orf44	1	1	1	1	19.8184278109327	1	1	1	1	1	1	1	1	1
C9orf139	1	1	1	1	44.6825876467106	1	1	1	1	1	1	1	1	1
C9orf72	56.0612712386361	1	1	1	33.7569502198203	1	121.05663450837	76.4583168891706	1	1	54.4244237337219	1	54.8702523938437	78.3824242343959
C9orf85	1	1	20.9294390668741	20.4138317211015	31.9219769905394	29.9573161601849	1	1	1	1	22.8550482758374	1	1	26.5280057294629
CA2	1	1	23.1375463298982	26.371619050618	1	1	69.8834038519881	64.2235740578544	1	1	93.8681118141929	1	47.6998161869565	40.9932311923517
CACNA1A	1	1	1	1	23.7834164383364	1	31.1778976567627	43.7127710022621	1	1	1	1	26.8545125685722	1
CACNA2D3	1	1	1	1	1	1	1	1	1	1	20.6827481443399	1	37.8008056342277	1
CACNA2D4	1	1	1	1	1	1	51.3576736351313	1	1	1	47.6379786373666	1	26.714800962172	1
CAD	1	1	1	26.0322273973694	1	1	1	1	1	1	1	1	1	1
CADM1	1	30.6976587884243	1	1	1	1	1	1	1	474.780273533187	1	1	1	1
CADPS2	1	1	1	1	1	1	1	1	1	228.908600402839	1	1	1	1
CALCOCO1	1	1	1	1	31.8822435406714	1	1	1	1	26.7571619854786	1	1	1	1
CALCRL	1	1	1	1	64.0173733057845	43.2155053645742	1	1	1	1	1	1	1	33.4658842851671
CALHM2	1	1	1	1	1	1	1	1	1	1	1	1	24.2556996433134	32.9675634784174
CALML4	1	1	1	1	1	1	48.9918288353259	71.4924605270492	1	1	23.0419815910134	1	1	1
CAMK1	1	1	1	1	1	1	35.5228295437946	1	1	1	1	1	1	1
CAMK2D	82.6149121133178	46.4081131601257	1	1	1	1	39.7790649681197	1	72.7240182831299	95.7776578779504	34.6984101318922	53.3638677582102	36.0181677539273	1
CAMK4	1	159.509761210346	1	1	1	1	1	1	1	1	1	231.486696462517	1	1
CAMKK2	1	1	56.9763324682098	42.2272507274732	43.8172314154562	39.604082247461	44.4311561120694	76.6486635056339	1	1	27.2592860131331	1	1	36.3591897986294
CAMSAP1	1	1	1	1	1	1	1	1	1	1	1	1	22.3896954277325	1
CANT1	1	1	21.6537579513916	29.4220519753888	25.696885132175	1	1	37.0633861936512	1	1	22.0131059379918	1	1	22.63695413613
CAPS	1	1	1	1	25.5202945990373	1	1	1	1	1	1	1	1	1
CARD11	39.3122636788863	1	1	1	1	1	1	1	76.2415720865649	1	1	1	1	1
CARD6	1	1	22.1961493750737	18.0787098631351	31.2361372827061	28.290097573983	1	1	1	1	1	1	1	1
CARD9	1	1	19.3268726239526	1	1	1	32.1020540149448	1	1	1	25.0400065146967	1	1	1
CARF	30.9044083041974	1	1	1	34.1823318859923	1	1	1	1	1	1	1	1	1
CARHSP1	28.6845630791038	1	1	48.9321591062135	1	1	1	1	36.1978855393614	1	21.7022772995269	1	38.6591113537563	31.2218957617134
CARMIL1	1	1	1	1	1	1	1	1	1	60.6540366018438	1	1	1	1
CARNMT1	1	78.1508918386225	41.6729169154102	37.6047748991585	38.3315004191774	35.2697412764469	1	1	88.7315155072827	53.3743800018426	40.9500024679103	1	1	1
CASD1	1	61.9421216350867	32.4711285927136	27.1531220412558	37.4489485382226	1	1	1	1	25.7061639837555	1	38.10461855673	1	1
CASK	1	43.8778890002486	27.542274389415	32.9181087804748	24.9781870159205	29.4238688782093	1	1	39.4616116186127	26.5099381784	1	76.8602756128466	27.8109033760829	29.3966038185383
CASP10	1	1	20.5987262827451	35.1820948469483	58.5290520873048	34.3844677065622	39.9310784492211	41.5949396701733	101.301879014714	306.054644011164	27.0574542676337	1	1	30.3845843005908
CASP6	1	1	54.272995814081	43.0280259869324	62.2450101694902	51.0879273725992	1	1	1	1	23.2222635766592	42.9823029576504	1	34.3540408643003
CATSPER1	1	1	1	1	1	1	1	34.4819893387612	1	1	1	1	1	1
CAV1	1	1	108.533720486352	1	34.5635686600041	29.8125674724983	1	1	1	30.2535281682419	1	1	1	1
CAVIN1	1	1	1	26.266613891998	31.7777860616421	1	1	1	1	1	1	1	1	1
CBFA2T2	1	80.3861708064895	1	1	25.3559459801654	1	1	1	1	1	1	1	1	1
CBFA2T3	1	1	1	24.7850567639213	46.2614553602421	30.3066611694118	1	1	1	1	1	1	1	25.4533817325674
CBLB	49.4706944650537	89.2987162885142	1	1	29.9756033948461	1	1	1	115.524348197997	1	26.2831366805595	26.8875639184473	1	1
CBLL1	1	1	28.6392917537858	1	23.81500980181	1	1	1	42.3753174532461	1	20.4766571685969	29.7582669059783	1	1
CBR4	1	1	34.056091957252	30.1839154128764	37.4523584151155	1	1	1	1	1	1	1	1	1
CBX7	1	1	1	1	1	1	1	1	1	35.2397210843906	1	1	1	1
CC2D1B	1	1	1	25.010819166768	31.8186057114596	1	1	1	1	22.4947498251317	1	1	1	1
CC2D2B	42.1608168019496	1	30.5078406687849	28.0478372355116	32.0071953709426	40.7102375774853	1	1	37.9555024444977	1	1	88.2700633177626	18.5839495047754	29.0814543552058
CCAR2	1	1	20.0234720554196	24.2206356993862	23.9300356542682	1	1	1	1	1	1	1	1	1
CCDC115	1	1	22.2995334412501	27.7588577440059	1	1	1	1	1	1	1	1	1	29.2010067165545
CCDC124	1	1	17.1051224505125	20.0352844322174	1	1	1	1	1	1	22.7969343378648	1	1	19.8694162410979
CCDC137	68.5198927285273	1	49.5986669829192	41.0739484739724	29.8681014934969	33.5811370593868	1	1	1	1	24.2958567496101	1	1	33.1083962075061
CCDC138	1	1	27.6668822230601	39.7920959001594	1	1	1	1	1	1	1	1	1	1
CCDC141	92.2409796013341	1	1	1	1	1	1	1	1	1	1	1	1	1
CCDC144A	1	1	1	1	1	1	1	1	47.6946871438054	23.402223849932	1	1	1	31.045906613915
CCDC15	1	1	1	30.116530455318	1	1	1	1	1	1	1	1	1	1
CCDC152	1	1	1	37.4825839336224	28.1658905065829	28.5452952862542	1	1	1	1	1	1	1	22.9992992200676
CCDC167	57.9047059952364	83.7691217381704	32.6458608462739	72.2437734558643	1	1	1	1	62.3323662896932	63.8876086356039	47.8126033482624	56.3615557344851	1	29.3936242512502
CCDC170	1	1	1	1	1	1	1	1	1	1	1	1	1	36.0430774426272
CCDC171	1	1	30.8430113310199	25.9742372875206	35.2452564684853	1	1	1	1	1	1	1	1	1
CCDC181	1	1	1	1	1	1	1	1	1	47.0320263991821	1	1	1	1
CCDC191	1	1	1	1	1	1	1	1	1	21.9160281414433	1	1	1	1
CCDC28B	1	1	17.7701165795712	29.7429344848008	1	1	1	1	1	1	1	1	1	1
CCDC32	43.1051160404876	1	1	23.3201272302132	1	1	1	1	1	57.8307438355331	19.9545379753132	1	1	27.7967824504854
CCDC34	1	1	30.9039111021353	46.4041278935714	1	1	1	1	1	1	1	1	1	1
CCDC50	368.37615968049	42.74415801943	32.5708841176112	37.8514636447457	30.3497403750864	35.5406363496637	29.2028123077096	28.0880978657966	1	195.92849303529	25.8492276343599	1	169.262045631294	120.306765801088
CCDC65	1	1	1	1	1	1	1	1	38.9766531420319	1	1	57.9798186867269	1	1
CCDC73	1	1	27.7634568049098	24.9286074307672	1	1	1	1	1	1	18.0015203338528	1	21.1772792413656	25.7136017647136
CCDC77	1	1	1	25.4485880398436	1	1	1	1	1	1	1	1	1	1
CCDC88B	58.0017686483871	1	1	1	1	1	45.6035803988498	53.1124371018954	1	29.3562642385325	25.2543044794713	1	28.5079734622313	30.9727563208151
CCDC92	1	1	1	1	1	1	1	1	57.5964359526452	1	1	1	1	1
CCDC93	54.1472773962895	34.2941818948247	30.34633787219	37.1618112078016	29.1355001325474	1	46.1582326526845	51.9868021342678	1	1	37.9962579493076	60.8199708615691	1	30.0761721591367
CCL23	1	1	1	1	1	1	39.5180565447991	1	1	1	72.8781364496756	1	1	1
CCL28	1	1	19.6525980204531	37.9787913093804	25.9271327340187	1	1	1	1	1	1	1	1	1
CCL5	32.4141151716119	2562.76941999153	66.8485394197913	48.0000465540794	38.4425472055475	37.6585264766676	50.3968515003712	42.4392865135316	2829.98132054234	1	144.054368326317	97.4435851341201	105.676968865427	53.0598068489653
CCNA1	1	1	1	1	1	1	1	1	1	1	25.3599791221321	1	1	1
CCNA2	1	1	40.5948557164277	70.982639222676	1	1	1	1	1	1	48.4970627805349	1	36.7260648312426	27.1628882883671
CCNB1	1	13.4292411298908	40.1200160322988	39.9232255017048	1	1	1	1	1	1	23.4082480782453	1	27.0304011316049	1
CCNB1IP1	38.8717848724714	1	71.454841282922	67.2644904016641	52.4550591686635	76.7042256642528	1	1	1	1	22.6317130534952	1	1	48.2941253435981
CCNB2	1	1	26.8679735422301	44.425650611257	1	1	1	1	1	1	21.2153939717723	1	1	1
