NAME	B.cells	T4.cells	T8.cells	DC	Basophil	Eosinophil	Neutrophil	MO	NK
TUBB1	1.13862347345977	0.662678827950926	0.559695463545052	1.27899587701964	3.12301313891183	0.999688090235281	0.752225434868711	3.85327086939136	0.778250547453282
TXK	0.65766598371362	1.3140295631888	0.866862811843031	1.08208945918933	0.43659944389275	0.660630358354366	0.572921495586867	0.7011922481498	5.25867277691493
TYMP	0.940293975937416	0.940452744332665	0.779496113299686	1.42438186618493	1.75617594350618	1.17058331266191	0.940276589734576	3.64839828645157	0.692008007212032
UBBP4	0.725013056840722	0.992884826504431	0.702969191775996	1.04320298093001	1.05043553229311	0.992125205098707	12.153869957609	1.09644639815442	1.02080848930461
ULBP3	1.07486496824492	0.822368905728642	0.720561509167985	0.812343291345254	1.14961275812764	0.861084142262007	9.40902649370727	1.29275648165094	0.786272674865773
UMAD1	1.67418879617235	0.783925671240615	1.33652779990579	0.394017684449372	1.80076874795939	1.44252474007513	4.74074469783924	1.11013291573965	1.69889971925054
UNC13D	0.268429828965327	1.36981233249852	1.62923304099075	0.605456841632668	4.22947717499776	2.46342173110053	0.675873363205043	0.61412103147556	1.37741901843538
VNN1	0.897500192152882	0.752277107509578	0.728345160245277	1.23855715191319	1.43720478018722	1.28310856705949	9.3007790522322	2.00177372812792	0.758592135406346
VNN2	0.818735533926556	0.742900946343389	0.784153915180901	0.698428400551939	1.61053223770363	2.40516444636537	6.63013393572927	2.6476361433694	0.657353066484783
VPREB3	5.38485164991698	0.792708802050874	0.779772113794419	0.983256947440789	0.86996230569094	0.931319918242406	1.09300757948258	0.857373978238623	0.778564169211944
VSTM1	0.807930988600219	0.856581545010792	0.79737546054812	0.614853139989395	1.14479372959569	6.55263988819457	5.85482535711578	1.1580394730729	0.70140659766257
WARS1	1.44666996634184	0.658461966825597	0.713372973004509	1.56074554707203	0.659972115480105	1.73097113909647	0.676385660638622	4.98206358995104	0.802791691802123
WAS	0.839191922282156	0.851684359483361	1.3994814947632	0.795831832091032	0.787204066056103	4.1479346867362	3.93519998544283	1.04099290385172	1.77100426323946
WIPF1	0.593092751471862	0.768856629502217	1.59122802413651	0.605397960334238	0.668680165685943	4.46805543649565	3.34207720423052	1.00157804479344	1.74088691864891
YJU2	0.988264245947366	1.02445649829498	1.00333907230973	1.08525948118663	0.910221037390876	0.482653072810483	9.44036321478299	0.922416452512548	1.14225384741555
YOD1	0.974893616294275	0.949242100435183	0.628041624942257	1.22167767399051	9.67028541437671	1.36713625925375	1.25954061778069	1.12215116645391	1.14004559403683
ZC2HC1A	1.01899152722381	1.45689429742401	0.764983825931705	0.60450595685733	5.33525324079191	0.529791926547388	0.84580411178023	0.960024194229485	0.751721211786309
ZC3HAV1L	1.24667102921517	0.648841485711238	0.68822740194944	2.31214977529675	7.53987274180156	0.813968573786509	0.781313826648026	0.954192432834751	0.596182066142291
ZFPM1	0.943859158818945	0.781764126801268	0.600159850607005	1.07627259758852	1.10273894941394	0.983061286516099	1.05475338875738	0.980284656261312	5.31541311937895
ZNF282	0.921432148809417	0.850868271730667	0.887716630693406	0.713348244891969	0.71929035028321	0.938048573717496	7.79812990035142	0.895344245325581	0.995729703483575
