"Sample.ID","Immune.Subtype","Subtype1.WoundHealing","Subtype2.IFNGammaDominant","Subtype3.Inflammatory","Subtype4.LymphocyteDepleted","Subtype5.ImmunologicallyQuiet","Subtype6.TGFBetaDominant"
"C3L.04071.T",2,3.17545418511145e-05,0.998125076293945,1.41393497870013e-05,2.88459314106149e-05,2.40674180531641e-05,0.000914455682504922
"C3L.04391.T",2,0.015992452390492,0.984891533851624,2.38108373196155e-06,0.000120656841318123,2.26641923291027e-05,0.016136484220624
"C3N.00211.T",2,3.07042764688958e-05,0.999385446310043,1.69752361500741e-07,0.000601936742896214,3.21600355164264e-05,0.000806116207968444
"C3N.00221.T",1,0.992807060480118,0.000980590411927551,0.00124023726675659,3.61817164957756e-05,5.31877758476185e-05,0.00033028866891982
"C3N.00247.T",2,4.34283465438057e-05,0.997137993574142,0.000343116087606177,0.000236928921367507,4.02134983232827e-05,0.0020474664052017
"C3N.00497.T",2,2.77289882433251e-05,0.402431145310402,0.00178718013921753,4.42984173787409e-06,3.85961511710775e-05,0.00279795133974403
"C3N.00555.T",2,0.219350129365921,0.452317968010902,0.000215272688365076,0.0008222796022892,2.50729863182642e-05,0.0408353824168444
"C3N.01017.T",1,0.581152409315109,0.0086208307184279,0.00270433037076145,0.000221083668293431,2.74665117103723e-05,0.00406836345791817
"C3N.01018.T",1,0.908756911754608,0.0034967198735103,0.0045284319203347,0.000107154504803475,4.26281367253978e-05,0.00240460957866162
"C3N.01020.T",2,1.89756419786136e-05,0.95549538731575,0.000276532795396633,0.000327650268445723,2.70762029686011e-05,0.000703238154528663
"C3N.01025.T",1,0.994774967432022,0.000511248974362388,0.000280184263829142,0.000169275030202698,3.59067735189456e-05,0.000805062081781216
"C3N.01028.T",2,0.0152442352846265,0.178290784358978,0.00229063082952052,7.60137959332496e-06,3.01933305308921e-05,0.029164019972086
"C3N.01194.T",2,0.00420891924295574,0.699627876281738,0.000155631314555649,1.52481777604407e-06,2.97914857583237e-05,0.0420172996819019
"C3N.01411.T",2,0.0151644954457879,0.954198598861694,2.89056742985849e-05,0.000353864408680238,2.25367857638048e-05,0.00121007580310106
"C3N.01846.T",1,0.99235799908638,0.000109187050838955,0.000642147788312286,2.71762592092273e-05,2.66449224000098e-05,0.0543456487357616
"C3N.01892.T",1,0.389571592211723,0.00588335585780442,0.00291443173773587,1.21337916425546e-06,2.49143586188438e-05,0.0791636742651463
"C3N.01893.T",6,0.000718994240742177,0.00164994271472096,0.0308076767250896,2.02162004825368e-06,3.79242210328812e-05,0.117496021091938
"C3N.02252.T",2,7.23839747251986e-07,0.999609142541885,0.000133403314976022,6.85739687469322e-05,4.29885913035832e-05,0.00123110960703343
"C3N.02283.T",1,0.995557427406311,4.60057399322977e-05,0.000870519288582727,0.000812650105217472,3.68726132364827e-05,7.51905899960548e-05
"C3N.02284.T",1,0.947932809591293,0.00340400624554604,0.000111518329504179,4.42379759988398e-05,2.53781299761613e-05,7.07983799657086e-05
"C3N.02285.T",1,0.449467197060585,0.0221299584954977,7.5680945883505e-05,8.56898659549188e-05,3.03396709568915e-05,0.101712554693222
"C3N.02288.T",1,0.745158672332764,0.00227851269301027,0.00215272267814726,2.49401000473881e-05,2.77923581961659e-05,0.0494245681911707
"C3N.02289.T",1,0.833215057849884,0.000597165053477511,0.0123468679375947,1.12023280962603e-05,2.75365291599883e-05,0.262510716915131
"C3N.02300.T",2,0.0322136115282774,0.979596495628357,2.48612750510802e-05,8.86397037902498e-06,2.03567055905296e-05,0.006112031172961
"C3N.02339.T",1,0.942560583353043,0.00177283165976405,0.00086602327064611,3.31277772147587e-06,2.29879206017358e-05,0.444139465689659
"C3N.02374.T",1,0.973973035812378,0.00790016516111791,3.95558563468512e-05,8.89364091563039e-05,2.50977045652689e-05,0.00768361892551184
"C3N.02375.T",2,5.10465383740666e-06,0.999846279621124,9.36253900363226e-06,0.00189532473450527,4.26460601374856e-05,0.000783249095547944
"C3N.02425.T",2,1.00439962125165e-07,0.99975323677063,2.63979075043608e-06,0.0809425599873066,2.4959441361716e-05,0.000201421134988777
"C3N.02426.T",2,0.0189862763509154,0.955493301153183,1.71902934198442e-05,1.39653000132967e-05,3.79521588911302e-05,0.0305332420393825
"C3N.02434.T",1,0.87976998090744,0.00827834452502429,0.00372470275033265,0.00120484840590507,2.73114510491723e-05,0.000612346833804622
"C3N.02435.T",1,0.988237887620926,0.000866641814354807,4.01378583774203e-05,6.50055653750314e-06,2.45573701249668e-05,0.00463312689680606
"C3N.02494.T",2,0.00160779122961685,0.832733154296875,0.0293139079585671,3.99479108637024e-06,4.7067869672901e-05,0.0185643583536148
"C3N.02523.T",1,0.98066970705986,0.000633974152151495,0.000741417257813737,0.000277549988823012,2.29659181059105e-05,0.0147406929172575
"C3N.02575.T",1,0.84258359670639,0.117276158183813,0.000946574175031856,0.00196011224761605,3.05562889479916e-05,0.00100983722950332
"C3N.02675.T",2,9.33243882172974e-07,0.999674618244171,0.000102370737295132,6.10781644354574e-05,3.11255862470716e-05,0.000761717150453478
"C3N.03051.T",2,1.3045367381892e-06,0.99986857175827,2.11199377986304e-07,0.000639543985016644,2.35389752560877e-05,0.00103378511266783
"C3N.03072.T",2,0.000126379123685183,0.996870875358582,1.33558955894841e-06,0.00136033317539841,3.69188519471209e-05,0.00324442912824452
"C3N.03076.T",1,0.841369718313217,0.0238967947661877,0.000296969767077826,0.00101823458680883,2.28344233619282e-05,0.101410161703825
"C3N.03092.T",2,6.37175639894849e-06,0.945182681083679,0.00193320756079629,0.000403733516577631,4.90534221171401e-05,0.00573286390863359
"C3N.03093.T",2,1.30212441717958e-06,0.999941289424896,1.09497017319882e-06,0.000512613711180165,2.73393934548949e-05,0.000692175672156736
"C3N.03204.T",2,1.61587728086943e-07,0.999979615211487,1.33274460267785e-06,0.00121573655633256,3.77554279111791e-05,0.000547238480066881
"C3N.03424.T",6,0.000270356918917969,0.227553643286228,0.147975690662861,1.22902184784834e-06,3.40511887770845e-05,0.0375628713518381
"C3N.03425.T",2,1.43436444943745e-07,0.99997341632843,1.36224906555071e-06,0.000727425009245053,2.11650931305485e-05,0.000218992761801928
"C3N.03441.T",6,0.0461012255400419,0.00169907984673046,0.0297135543078184,0.000742601550882682,4.46868743892992e-05,0.0876727290451527
"C3N.03486.T",2,1.33531010249044e-07,0.999461024999619,6.71423867970589e-06,0.000558706466108561,4.15830954807461e-05,0.00109022523975
"C3N.03662.T",1,0.973396718502045,0.00115095486398786,0.000898886122740805,1.11505642053089e-06,2.51436395046767e-05,0.00124384049559012
"C3N.03848.T",6,0.0361676318570971,0.021599305793643,0.00658348668366671,2.0678177179434e-06,3.33865827997215e-05,0.0456222388893366
"C3N.03851.T",2,0.000225990748731419,0.933799654245377,0.000273198602371849,0.00219142803689465,5.79717452637851e-05,0.000367405649740249
"C3N.03875.T",2,4.92288421582998e-07,0.99984872341156,9.96531099417552e-07,0.00134898244868964,3.4358060474915e-05,0.00364360213279724
"C3N.03877.T",1,0.634285598993301,0.0271360240876675,0.00310531444847584,0.00401436979882419,2.94424999083276e-05,0.000953173555899411
"C3N.03880.T",2,5.03818512243015e-07,0.999532788991928,6.36055091263188e-07,0.000102749789220979,3.91525954910321e-05,0.00106997421244159
"C3N.03882.T",2,1.39551264766169e-07,0.926574945449829,3.08922857072957e-07,0.75397926568985,5.08174725837307e-05,0.000261147222772706
"C3N.03886.T",1,0.970168650150299,0.00494580995291471,0.0041432196740061,0.000323854474117979,2.10203097594786e-05,8.40822758618742e-05
"C3N.04124.T",2,2.04498326183966e-06,0.997145593166351,1.45340056434407e-07,0.000478878428111784,3.56938262484618e-05,0.00301963929086924
"C3N.04127.T",1,0.418886035680771,0.0114371906965971,0.000489271711558104,5.83030760026304e-05,2.64836371570709e-05,0.0776101015508175
"C3N.04155.T",1,0.970699727535248,0.00590188323985785,0.0001685277929937,0.000394446906284429,3.73960028809961e-05,0.000214781670365483
"C3N.04162.T",2,3.38135023980612e-07,0.998721063137054,7.92165405982814e-06,0.0346098467707634,2.32266947932658e-05,0.000271331882686354
"C3L.00081.A",3,7.61898190830834e-05,2.72370334641892e-05,0.998570948839188,0.00348979071713984,7.69674770708662e-05,0.00156180089106783
"C3L.00415.A",3,1.06397142189962e-05,0.000948924891417846,0.892561286687851,0.00321062549483031,5.81538006372284e-05,0.00379153736867011
"C3L.00445.A",3,3.29695321852341e-05,0.00145651749335229,0.816511958837509,0.158377610146999,0.000104688991996227,0.00285501126199961
"C3L.00568.A",3,9.49766285884834e-06,0.0806344822049141,0.987538665533066,0.000197815796127543,4.01210518248263e-05,0.000562085246201605
"C3L.00603.A",3,1.19031583381002e-05,0.00254157918971032,0.997661411762238,0.000116624447400682,4.10874581575627e-05,0.000823517941171303
"C3L.00904.A",3,0.000116250048449729,0.000168135222338606,0.999547600746155,1.35602203954477e-05,2.96637081191875e-05,0.0112672452814877
"C3L.00923.A",3,3.91903076888411e-05,5.9540017900872e-05,0.998923063278198,0.000227603406528942,3.1199871955323e-05,0.00875103520229459
"C3L.00927.A",3,6.74844000059238e-06,0.00174924224847928,0.996118307113647,0.00251297350041568,8.67299859237392e-05,0.00203445967053995
"C3L.00993.A",3,2.15958202716138e-05,0.00303110887762159,0.998690187931061,7.34401819499908e-05,4.64530658064177e-05,0.000796327833086252
"C3L.01000.A",3,8.53612914397672e-06,0.000446649093646556,0.99030002951622,0.17819482833147,4.88124260300538e-05,0.00244596798438579
"C3L.01285.A",3,2.68297335423995e-05,0.00011289159374428,0.991206258535385,0.00174674420850351,4.72748488391517e-05,0.000738600851036608
"C3L.01455.A",3,0.000109053415144444,0.000643045699689537,0.995394140481949,0.000178484660864342,5.78814233449521e-05,0.000858789746416733
"C3L.01606.A",3,4.72843225907127e-06,0.263610571622849,0.958706647157669,0.000384940729418304,4.18681265728083e-05,0.000334790383931249
"C3L.01663.A",3,4.56984598713461e-05,0.000380153156584129,0.981903523206711,0.0198090383782983,6.62028269289294e-05,0.00452374946326017
"C3L.01884.A",3,0.000129094776639249,0.000315232580760494,0.998589426279068,9.2720661086787e-06,3.0009231522854e-05,0.0134702771902084
"C3L.02127.A",3,9.156157830148e-05,0.000204778993065702,0.999144345521927,0.000338703321176581,4.29425435868325e-05,0.00984061136841774
"C3L.02130.A",3,0.000189155238331296,0.00101217976771295,0.995779007673264,0.0063122445717454,3.47363047694671e-05,0.00819678069092333
"C3L.02163.A",3,5.82148022658657e-05,7.10412532498594e-05,0.998759686946869,0.00255312235094607,5.47411837032996e-05,0.000531646161107346
"C3L.02164.A",3,0.000121614888485055,0.000159417868417222,0.985523015260696,1.01718806035933e-05,4.03648682549829e-05,0.0443609021604061
"C3L.02168.A",3,5.93186068726936e-05,0.000543675647350028,0.99734702706337,0.0082004985306412,4.28194289270323e-05,0.00360832724254578
"C3L.02349.A",3,4.29966039519059e-05,0.000153104709170293,0.997415572404861,0.00685687223449349,4.42121636297088e-05,0.00519268470816314
"C3L.02358.A",3,2.52639500786245e-06,0.0296186953783035,0.978944778442383,0.000123359921417432,4.15830954807461e-05,0.000465246892417781
"C3L.02546.A",3,8.70277672220254e-05,0.000145583799167071,0.997134327888489,0.00023457310453523,4.15830954807461e-05,0.00420418218709528
"C3L.02552.A",3,0.000269949297944549,4.92380713694729e-05,0.963849097490311,4.79733662359649e-05,3.99713262595469e-05,0.0353784905746579
"C3L.02619.A",3,1.33748073949391e-05,4.55789777333848e-05,0.994468599557877,0.000192819265066646,4.11664295825176e-05,0.00867250375449657
"C3L.02624.A",3,3.03465515116841e-06,0.00022095759777585,0.986645609140396,0.00669408030807972,9.37732183956541e-05,0.000890786832314916
"C3L.02625.A",3,1.55872407958668e-05,0.00038240039430093,0.99064689874649,0.00134609802626073,5.78064737055684e-05,0.00104166378150694
"C3L.02627.A",3,8.29652390166302e-06,0.000756934517994523,0.994047611951828,0.0241033118218184,7.44843673601281e-05,0.000743277341825888
"C3L.02629.A",3,0.000194437059690244,0.000107314361230237,0.99591076374054,0.00115636497503147,6.60208988847444e-05,0.0696064494550228
"C3L.02648.A",3,3.73163620679406e-05,0.000282145621895324,0.996775597333908,0.0073539768345654,3.18579204758862e-05,0.00600545760244131
"C3L.02649.A",3,3.55657375621377e-05,0.000187094243301544,0.994777351617813,0.00157298741396517,3.7772107134515e-05,0.000718380033504218
"C3L.02650.A",3,1.93230853255955e-05,0.000295913821901195,0.994099080562592,0.010867977514863,8.84107284946367e-05,0.00133349612588063
"C3L.02660.A",3,7.13800054654712e-05,4.3841871956829e-05,0.991986513137817,0.00631735217757523,4.25674024882028e-05,0.0174832935445011
"C3L.02665.A",3,3.7282485209289e-05,0.000189174534170888,0.854843467473984,0.00657952600158751,5.09248529851902e-05,0.00372896448243409
"C3L.02669.A",3,0.000208504105103202,0.000531124358531088,0.96460947394371,4.31806874985341e-05,3.91448302252684e-05,0.0258564921095967
"C3L.02891.A",3,0.00319452618714422,0.00211285712430254,0.982441484928131,0.00087552415789105,2.25172516366001e-05,0.0709370672702789
"C3L.02951.A",3,4.94586765853455e-06,0.0119004510343075,0.914262503385544,0.192900113761425,3.87353811674984e-05,0.00116578320739791
"C3L.02963.A",3,6.68657376081683e-05,8.3607137639774e-05,0.998693645000458,0.00130501057719812,4.74227053928189e-05,0.0100179431028664
"C3L.02964.A",3,4.95236150754863e-07,0.0428152680397034,0.991696894168854,0.000151144202391151,4.53305474366061e-05,0.000310736169922166
"C3L.02968.A",3,7.16779595677508e-06,0.00585598032921553,0.997586876153946,0.009852584451437,5.84060471737757e-05,0.000316542267682962
"C3L.02969.A",3,3.06127287785785e-06,0.00169966847170144,0.995086908340454,0.00077931207488291,4.21260683651781e-05,0.000311703668558039
"C3L.03272.A",3,5.27868505741935e-05,9.15931268536951e-05,0.98927515745163,0.00418329297099262,4.23797428084072e-05,0.00113512622192502
"C3L.03961.A",3,3.73007133021019e-05,9.08256661205087e-05,0.998099148273468,0.00371614773757756,3.22692712870776e-05,0.00354882003739476
"C3L.03962.A",3,7.7652141044382e-05,0.000151479267515242,0.996185392141342,0.00715330941602588,3.63162635039771e-05,0.00604124809615314
"C3L.03963.A",3,9.91097886071657e-06,0.0460776891559362,0.74173167347908,0.00370125914923847,3.62790588042117e-05,0.000933554518269375
"C3L.03965.A",3,0.000960860110353678,0.00236734142526984,0.979114770889282,0.0011195998522453,4.05696846428327e-05,0.00201944855507463
"C3L.04013.A",3,5.038683048042e-05,0.00153990177204832,0.993601083755493,0.00759923411533237,4.95038111694157e-05,0.000650857575237751
"C3L.04014.A",3,4.75167562399292e-05,9.00915292731952e-05,0.995770573616028,0.0134699055925012,5.97255839238642e-05,0.00106354401214048
"C3L.04071.A",3,2.77414574156865e-05,0.00132151710567996,0.997800141572952,3.2844483939698e-05,4.53305474366061e-05,0.00116076262202114
"C3L.04391.A",3,3.84191225748509e-05,9.42023943935055e-05,0.997963696718216,0.00075894602923654,4.81604929518653e-05,0.00146438070805743
"C3N.00221.A",3,7.99865156295709e-05,0.00044292860548012,0.990209013223648,7.6417694799602e-05,3.27831812683144e-05,0.00295620388351381
"C3N.00497.A",3,1.9370108361727e-06,0.0105186607688665,0.99015212059021,0.000110009063064354,3.85961511710775e-05,0.000667099287966266
"C3N.00555.A",3,1.79895732799196e-06,0.000652368791634217,0.998015016317368,0.0252600600942969,7.18758019502275e-05,0.000469166770926677
"C3N.01017.A",3,1.97020044652163e-05,0.00090216935495846,0.998934090137482,0.00386456900741905,8.13147125882097e-05,0.00360524631105363
"C3N.01018.A",3,4.9020137566913e-06,0.00361558666918427,0.998294293880463,0.0019835801795125,4.15830954807461e-05,0.000268509618763346
"C3N.01020.A",3,2.10014204640174e-05,0.00942918285727501,0.994595140218735,0.00936600239947438,2.52636154982611e-05,0.0019461719202809
"C3N.01025.A",3,1.10967212094693e-05,0.000303366483421996,0.998089641332626,0.00265440659131855,5.69906133023323e-05,0.00136695394758135
"C3N.01028.A",3,1.02005587905296e-05,0.000466348297777586,0.999630481004715,0.000221509602852166,5.04645504406653e-05,0.00130489663570188
"C3N.01194.A",3,8.16074134490918e-06,0.139298804104328,0.976514786481857,0.000808381679235026,2.73393934548949e-05,0.000768197875004262
"C3N.01411.A",3,2.41160405494156e-05,0.000944911240367219,0.998904943466187,0.0117099958006293,8.08106669865083e-05,0.00188178900862113
"C3N.01846.A",3,0.000178973139554728,0.00110784452408552,0.981753200292587,0.000448100341600366,3.68237906513968e-05,0.0127445505931973
"C3N.01892.A",3,1.90253285836661e-05,0.000844396359752864,0.999085545539856,7.22138865967281e-05,4.53305474366061e-05,0.00379411212634295
"C3N.01893.A",3,0.000377210046281107,5.24377119290875e-05,0.997237265110016,0.000126281913253479,3.33280240738532e-05,0.0295706763863564
"C3N.02252.A",3,9.07983303477522e-06,0.00381803268101066,0.999115496873856,0.000243934708123561,2.44654756897944e-05,0.00227420777082443
"C3N.02285.A",3,1.70588382388814e-05,0.0104670072905719,0.988859325647354,0.000854085315950215,3.85961511710775e-05,0.00126215454656631
"C3N.02288.A",3,1.34043625621416e-05,0.000143258763273479,0.994723230600357,0.0124960541725159,9.00486738828477e-05,0.000359595287591219
"C3N.02289.A",3,4.0564984374214e-05,5.7757975810091e-05,0.999082237482071,0.000409662796300836,4.53305474366061e-05,0.00619089370593429
"C3N.02300.A",1,0.920726627111435,0.00508120027370751,0.00171598780434579,2.3434050490323e-05,3.72725289707887e-05,0.00367806456051767
"C3N.02339.A",3,0.000493407118483447,9.73971764324233e-05,0.997241020202637,0.00911932764574885,4.0048452319752e-05,0.0167774483561516
"C3N.02374.A",3,4.87361612613313e-05,0.000179334041604307,0.999488919973373,0.00156747584696859,6.25014654360712e-05,0.0195406256243587
"C3N.02375.A",3,1.47393188854039e-05,0.00267351244110614,0.964318215847015,0.00147355778608471,5.65913678656216e-05,0.00263853732030839
"C3N.02425.A",3,3.10382472434867e-06,0.000323786749504507,0.998006105422974,0.00075381071656011,5.61118249606807e-05,0.000512884420459159
"C3N.02426.A",3,2.73381965598674e-06,0.00151604111306369,0.976249665021896,0.000772284634876996,4.34882740592002e-05,0.000547529518371448
"C3N.02434.A",3,0.000139852760185022,8.53063756949268e-05,0.996891766786575,0.00799432536587119,7.12833098077681e-05,0.0229184674099088
"C3N.02435.A",3,2.91818569166935e-05,7.35610010451637e-05,0.997423380613327,4.61260497104377e-05,3.41868726536632e-05,0.00863233511336148
"C3N.02494.A",3,5.79699826630531e-06,0.000137688075483311,0.974825024604797,0.0688939392566681,6.62996353639755e-05,0.000647091510472819
"C3N.02523.A",3,2.20989056742837e-06,7.01272238075035e-05,0.997709065675735,0.0705442149192095,0.000120501594210509,0.000613098352914676
"C3N.02575.A",3,1.27466564663337e-05,0.00597054581157863,0.99765145778656,0.000565458904020488,2.59903763435432e-05,0.0020791256101802
"C3N.02675.A",3,2.23130828089779e-05,0.00359294679947197,0.978341639041901,0.000350436515873298,3.89018196074176e-05,0.000546462571946904
"C3N.03051.A",2,1.73393323166238e-06,0.593577116727829,0.00114909402327612,0.338240712881088,2.7011077690986e-05,0.000437685506767593
"C3N.03076.A",3,2.6364614313934e-06,0.00693051097914577,0.977356404066086,0.00618604174815118,5.67555471207015e-05,0.000435697860666551
"C3N.03092.A",3,7.97067514213268e-06,0.00159069837536663,0.994145035743713,0.0209900662302971,3.54525918737636e-05,0.000518323373398744
"C3N.03093.A",3,7.12279579602182e-05,0.0504025667905807,0.11951619759202,0.0042453893693164,2.84319103229791e-05,0.00132862606551498
"C3N.03204.A",3,2.44255943471217e-06,0.00113806017907336,0.997437834739685,0.00707438355311751,7.77503082645126e-05,0.000400170232751407
"C3N.03424.A",3,0.00189383910037577,0.000640047685010359,0.991587728261948,4.19014868384693e-05,3.55706424670643e-05,0.00988328875973821
"C3N.03425.A",3,9.50587218540022e-06,0.0296445591375232,0.875004887580872,0.0968646965920925,4.05967766710091e-05,0.000449958155513741
"C3N.03441.A",3,0.000134148984216154,0.00102754641557112,0.99102321267128,0.00611604610458016,4.52663352916716e-05,0.000708389416104183
"C3N.03486.A",3,1.06515989273248e-06,0.0364309418946505,0.975388705730438,0.00136075261980295,5.8003184676636e-05,0.000647648965241387
"C3N.03848.A",3,9.95908249024069e-06,0.000226603260671254,0.996611803770065,0.00139450945425779,7.00492255418794e-05,0.00181072921259329
"C3N.03851.A",3,5.86067721997097e-06,0.00594363315030932,0.987948089838028,0.000243466864048969,3.86144429285196e-05,0.0015248527051881
"C3N.03875.A",3,0.000130178777908441,0.000169908838870469,0.996482014656067,0.000715856585884467,6.62389138597064e-05,0.00317176978569478
"C3N.03877.A",3,4.1584517020965e-05,5.72557473788038e-05,0.998475402593613,0.000214244049857371,3.54601634171559e-05,0.00258279859554023
"C3N.03880.A",3,0.000124593017972074,0.000113391659397166,0.997730314731598,0.000525956158526242,3.33280240738532e-05,0.013254621066153
"C3N.03882.A",3,3.42858402291313e-06,0.00110142532503232,0.987638354301453,0.00777688063681126,7.29581788618816e-05,0.000452121763373725
"C3N.04124.A",3,3.21111876644409e-07,0.0003577337047318,0.997782319784164,0.00616918201558292,0.000115163918962935,0.000333369927830063
"C3N.04127.A",3,1.66285690283985e-05,0.0201380895450711,0.769812166690826,0.00483403727412224,3.27375691995258e-05,0.000633863179245964
"C3N.04162.A",3,6.52184553473489e-05,6.84418173477752e-05,0.984831273555756,0.0383945973590016,7.35500871087424e-05,0.0017533118952997
"X11LU013.T",2,0.0396854840219021,0.783583432435989,0.000319367332849652,0.000942757615121081,4.94057203468401e-05,0.0552302319556475
"X11LU016.T",2,7.92138894212258e-06,0.991454720497131,1.70693956533796e-05,0.000562905741389841,4.25084490416339e-05,0.00732382433488965
"X11LU022.T",2,2.75104986258157e-06,0.999560415744781,8.82014106196038e-08,0.000412671768572181,3.56938262484618e-05,0.000990497326711193
"X11LU035.T",6,0.000208486366318539,0.0316442921757698,0.0207033846527338,0.00678960746154189,2.95140707748942e-05,0.173630326986313
"C3L.00001.T",2,0.000129805062897503,0.79242792725563,0.000199756781512406,0.0404066909104586,2.90816442429787e-05,0.00121944735292345
"C3L.00009.T",6,0.00134663638891652,0.00435951864346862,0.0121212163940072,0.000659175319015048,4.10968605137896e-05,0.133251644670963
"C3L.00080.T",2,0.00124216621043161,0.864902764558792,0.0196018181741238,0.000688981759594753,3.78886488761054e-05,0.00812116358429193
"C3L.00083.T",3,0.00979189807549119,0.00269424496218562,0.792830169200897,3.57358303517685e-05,3.01456075249007e-05,0.177463956177235
"C3L.00093.T",2,1.52823968164739e-05,0.982969582080841,9.81721059361007e-05,0.000136420916533098,4.83095482195495e-05,0.00203743041492999
"C3L.00094.T",2,0.00632312172092497,0.746702402830124,0.0163996578194201,3.48192270394065e-06,2.25529583985917e-05,0.00706974184140563
"C3L.00095.T",3,0.000190742597624194,0.000370794587070122,0.968819171190262,1.59687369887251e-05,3.75475956388982e-05,0.0202426258474588
"C3L.00140.T",3,2.59157820892142e-06,0.0165080996230245,0.969919174909592,0.00714671984314919,4.2344952817075e-05,0.00469600432552397
"C3L.00144.T",2,0.00110522258910351,0.353217601776123,0.00170450040604919,2.03599324777315e-06,2.6598597287375e-05,0.0335135413333774
"C3L.00263.T",3,0.000313256714434829,0.00226757267955691,0.899885535240173,1.2018308837014e-06,3.71982805518201e-05,0.0175143415108323
"C3L.00279.T",6,0.000150396444951184,0.133964069187641,0.00863561849109828,4.7297397031798e-05,4.77946050523315e-05,0.034694479778409
"C3L.00368.T",3,2.13867106140242e-05,0.00375236396212131,0.694024920463562,0.000296272060950287,4.64217628177721e-05,0.0205391012132168
"C3L.00412.T",3,0.00238965218886733,0.00223555078264326,0.707741260528564,0.000433507288107648,4.39215727965347e-05,0.023224201053381
"C3L.00422.T",3,4.34916387348494e-07,0.00326896295882761,0.998469680547714,0.00995025760494173,0.000122849338367814,0.000519086053827778
"C3L.00510.T",2,4.53547090728534e-06,0.965602666139603,0.000656020187307149,0.0171817010268569,5.34910559508717e-05,0.000110030217911117
"C3L.00604.T",6,0.000895024335477501,0.314397215843201,0.000802535301772878,0.000472687504952773,4.33060467912583e-05,0.263877525925636
"C3L.00893.T",3,2.77127037406899e-05,4.30505824624561e-05,0.989388823509216,3.56993605237221e-05,5.34575010533445e-05,0.00946313864551485
"C3L.00913.T",2,0.00116595102008432,0.734302163124084,0.0112006398849189,0.000880818231962621,4.18681265728083e-05,0.0771333612501621
"C3L.00973.T",2,0.000172081905475352,0.827242374420166,0.0111092943698168,6.39376085018739e-05,2.87773136733449e-05,0.00104060975718312
"C3L.01330.T",3,2.69438260147581e-05,0.0313210180029273,0.342192649841309,0.00689617148600519,4.84392821817892e-05,0.00152557052206248
"C3L.01632.T",6,0.0428674593567848,0.00598494638688862,0.276405557990074,1.93530104297679e-05,1.85188232535438e-05,0.0992656145244837
"C3L.01682.T",3,6.74754971896618e-06,0.00142254505772144,0.998468309640884,5.80856358283199e-05,5.21047277288744e-05,0.00444154685828835
"C3L.01683.T",3,0.000478265326819383,0.149692833423615,0.43433766067028,3.7352389881562e-05,4.12944518757286e-05,0.00793626485392451
"C3L.01862.T",2,0.000530167279066518,0.911029875278473,0.00313465937506407,2.38310603890568e-05,4.39215727965347e-05,0.0126663856208324
"C3L.01889.T",3,0.000574223551666364,7.10854837961961e-05,0.98247030377388,0.000137466460728319,3.01699074043427e-05,0.0035694899270311
"C3L.01924.T",2,1.19333731163351e-05,0.687585353851318,0.00593283679336309,2.73231944447616e-05,5.58550673304126e-05,0.00435176270548254
"C3L.02219.T",2,2.33368837143644e-05,0.858022034168243,0.0129498615860939,6.85297618474578e-05,4.77946050523315e-05,0.00167620473075658
"C3L.02345.T",3,0.00046472750545945,0.0070255899336189,0.680123865604401,6.32812316325726e-05,2.59830712820985e-05,0.0452444721013308
"C3L.02348.T",3,6.64489584778494e-06,0.00726787559688091,0.987705439329147,1.20335607789457e-05,4.37322814832442e-05,0.00385004724375904
"C3L.02350.T",3,3.01519128242944e-06,0.000185634169611149,0.996731609106064,1.45221679304086e-06,4.43249136878876e-05,0.000952484027948231
"C3L.02365.T",6,0.0213930075988173,0.0329614169895649,0.0235318634659052,0.0172471376135945,7.91755301179364e-05,0.1907097697258
"C3L.02508.T",3,0.000801982620032504,0.000216034510231111,0.917139679193497,8.602496018284e-05,2.72404595307307e-05,0.0549753960222006
"C3L.02549.T",2,6.3143045281322e-07,0.998511403799057,0.0003764398425119,0.000428839375672396,4.10954753533588e-05,0.000488806326757185
"C3N.00167.T",2,0.00205306941643357,0.868151813745499,0.000949401292018592,0.0027353783370927,3.79624116249033e-05,0.0184040265157819
"C3N.00169.T",6,0.00197952979942784,0.152976632118225,0.000135530757688684,0.00028746212774422,3.33024554493022e-05,0.0804442428052425
"C3N.00175.T",3,0.000299149396596476,0.000599297374719754,0.939499616622925,0.000153537595906528,2.6598597287375e-05,0.29166516661644
"C3N.00180.T",1,0.778894335031509,3.0972692911746e-05,0.0416492689400911,0.0010900943307206,2.03991112357471e-05,0.000546228911844082
"C3N.00199.T",2,0.0060980764683336,0.415139898657799,0.000106839390355162,8.45951180963311e-05,2.19277653741301e-05,0.0189184825867414
"C3N.00203.T",2,8.88277526200909e-07,0.998731315135956,0.000276231919997372,8.6048768935143e-05,2.73393934548949e-05,0.0112310377880931
"C3N.00217.T",1,0.155840128660202,0.0323085486888885,0.103332567960024,1.38501095534593e-05,3.26615472658887e-05,0.00284760957583785
"C3N.00223.T",3,1.44466298479529e-06,0.0218306249007583,0.94129753112793,7.92631872172933e-05,4.15830954807461e-05,0.00378075568005443
"C3N.00293.T",2,2.67028690359439e-05,0.970363765954971,0.124637454748154,9.40493773669004e-05,4.12368463003077e-05,0.000967085972661152
"C3N.00294.T",2,9.47603530221386e-06,0.998636841773987,5.63590742785891e-06,0.00214255030732602,2.07573530133232e-05,0.001021168573061
